^2026^|^01^|^527446^|^015^|^08^|^WA^|^4715^|^EBA^|^05^|^57^|^2^|0|36|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527446^|^015^|^08^|^WA^|^4715^|^EBD^|^05^|^57^|^2^|0|2|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527446^|^015^|^08^|^WA^|^4718^|^BMB^|^05^|^57^|^2^|0|3|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527446^|^015^|^08^|^WA^|^4719^|^EBA^|^05^|^57^|^2^|0|14|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527446^|^015^|^08^|^WA^|^4719^|^EBC^|^05^|^57^|^2^|0|21|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^1^|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^CD^|^6212^|^BMB^|^05^|^51^|^2^|0|1|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^CD^|^6212^|^FAC^|^05^|^51^|^2^|0|1111|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^CD^|^6212^|^FAH^|^05^|^51^|^2^|0|10|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^CD^|^6212^|^FAL^|^05^|^51^|^2^|0|8|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^CD^|^6213^|^ABA^|^05^|^51^|^2^|0|2|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^CD^|^6213^|^FAE^|^05^|^51^|^2^|0|6|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^CD^|^6213^|^FAL^|^05^|^51^|^2^|0|4|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^CD^|^6215^|^FAH^|^05^|^51^|^2^|0|8|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^CD^|^6216^|^FAE^|^05^|^51^|^2^|0|2|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^WA^|^4715^|^EBA^|^05^|^51^|^2^|0|36|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^WA^|^4715^|^EBB^|^05^|^51^|^2^|0|106|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^WA^|^4715^|^EBD^|^05^|^51^|^2^|0|6|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^WA^|^4718^|^BMB^|^05^|^51^|^2^|0|6|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^WA^|^4719^|^EBA^|^05^|^51^|^2^|0|63|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^WA^|^4719^|^EBC^|^05^|^51^|^2^|0|65|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527411^|^015^|^08^|^WA^|^4722^|^EBD^|^05^|^51^|^2^|0|2|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
^2026^|^01^|^527432^|^015^|^08^|^CD^|^6212^|^FAC^|^05^|^53^|^2^|0|168|0|0|0|0|0|0|0|0|^ ^|0|^^|^^|^^|^^|^ ^|^00^|^0^|^ ^|^ ^|0|0
